时间,鸿旺,欧伦
2025-04-01 00:00:00,0.0,0.0
2025-04-01 00:15:00,0.0,0.0
2025-04-01 00:30:00,0.0,0.0
2025-04-01 00:45:00,0.0,0.0
2025-04-01 01:00:00,0.0,0.0
2025-04-01 01:15:00,0.0,0.0
2025-04-01 01:30:00,0.0,0.0
2025-04-01 01:45:00,0.0,0.0
2025-04-01 02:00:00,0.0,0.0
2025-04-01 02:15:00,0.0,0.0
2025-04-01 02:30:00,0.0,0.0
2025-04-01 02:45:00,0.0,0.0
2025-04-01 03:00:00,0.0,0.0
2025-04-01 03:15:00,0.0,0.0
2025-04-01 03:30:00,0.0,0.0
2025-04-01 03:45:00,0.0,0.0
2025-04-01 04:00:00,0.0,0.0
2025-04-01 04:15:00,0.0,0.0
2025-04-01 04:30:00,0.0,0.0
2025-04-01 04:45:00,0.0,0.0
2025-04-01 05:00:00,0.0,0.0
2025-04-01 05:15:00,0.0,0.0
2025-04-01 05:30:00,0.00039,0.00026
2025-04-01 05:45:00,0.00054,0.00077
2025-04-01 06:00:00,0.00802,0.00883
2025-04-01 06:15:00,0.04114,0.04018
2025-04-01 06:30:00,0.05652,0.05697
2025-04-01 06:45:00,0.10848,0.1075
2025-04-01 07:00:00,0.18693,0.17759
2025-04-01 07:15:00,0.2042,0.20123
2025-04-01 07:30:00,0.3467,0.33741
2025-04-01 07:45:00,0.39395,0.38084
2025-04-01 08:00:00,0.43706,0.41376
2025-04-01 08:15:00,0.52455,0.54476
2025-04-01 08:30:00,0.29649,0.26605
2025-04-01 08:45:00,0.33902,0.40363
2025-04-01 09:00:00,0.92428,0.82856
2025-04-01 09:15:00,0.88406,0.79148
2025-04-01 09:30:00,1.04285,1.02388
2025-04-01 09:45:00,1.13156,1.04884
2025-04-01 10:00:00,1.18403,1.09792
2025-04-01 10:15:00,1.14476,1.18791
2025-04-01 10:30:00,1.23064,1.17448
2025-04-01 10:45:00,1.26183,1.18292
2025-04-01 11:00:00,1.23101,1.14223
2025-04-01 11:15:00,0.74375,0.84337
2025-04-01 11:30:00,1.23604,1.15743
2025-04-01 11:45:00,0.75086,0.66121
2025-04-01 12:00:00,1.2454,1.135
2025-04-01 12:15:00,1.25545,1.14786
2025-04-01 12:30:00,1.22113,1.1306
2025-04-01 12:45:00,1.19553,1.11972
2025-04-01 13:00:00,1.16357,1.07087
2025-04-01 13:15:00,1.15784,1.06526
2025-04-01 13:30:00,1.12491,1.04612
2025-04-01 13:45:00,1.07941,1.00226
2025-04-01 14:00:00,1.02975,0.95804
2025-04-01 14:15:00,0.96168,0.89072
2025-04-01 14:30:00,0.90343,0.844
2025-04-01 14:45:00,0.86014,0.80925
2025-04-01 15:00:00,0.79345,0.74804
2025-04-01 15:15:00,0.72312,0.67855
2025-04-01 15:30:00,0.65338,0.61007
2025-04-01 15:45:00,0.56382,0.53015
2025-04-01 16:00:00,0.47515,0.45225
2025-04-01 16:15:00,0.40059,0.38146
2025-04-01 16:30:00,0.31927,0.31455
2025-04-01 16:45:00,0.25147,0.25094
2025-04-01 17:00:00,0.18768,0.18522
2025-04-01 17:15:00,0.13487,0.13778
2025-04-01 17:30:00,0.08324,0.08514
2025-04-01 17:45:00,0.05609,0.05675
2025-04-01 18:00:00,0.0207,0.02141
2025-04-01 18:15:00,0.00377,0.0032
2025-04-01 18:30:00,0.00027,0.00037
2025-04-01 18:45:00,0.00024,0.00028
2025-04-01 19:00:00,0.00022,0.00028
2025-04-01 19:15:00,0.00015,0.0
2025-04-01 19:30:00,7e-05,0.0
2025-04-01 19:45:00,0.0,0.0
2025-04-01 20:00:00,0.0,0.0
2025-04-01 20:15:00,0.0,0.0
2025-04-01 20:30:00,0.0,0.0
2025-04-01 20:45:00,0.0,0.0
2025-04-01 21:00:00,0.0,0.0
2025-04-01 21:15:00,0.0,0.0
2025-04-01 21:30:00,0.0,0.0
2025-04-01 21:45:00,0.0,0.0
2025-04-01 22:00:00,0.0,0.0
2025-04-01 22:15:00,0.0,0.0
2025-04-01 22:30:00,0.0,0.0
2025-04-01 22:45:00,0.0,0.0
2025-04-01 23:00:00,0.0,0.0
2025-04-01 23:15:00,0.0,0.0
2025-04-01 23:30:00,0.0,0.0
2025-04-01 23:45:00,0.0,0.0
